patentno,risk,satisfy,name,home,resident,surgery,history,cost,centile
59034,0,14821.0,Hardin,MT,2862,1246,17.81971,45.02459,81
59036,0,17520.0,Harlowton,MT,1122,384,14.082,44.48194,81
59037,0,12440.0,Huntley,MT,977,433,13.92016,58.02475,81
59038,0,14734.0,Hysham,MT,546,218,17.76557,45.35803,81
59041,0,9136.0,Joliet,MT,1238,538,23.90953,52.53806,81
59043,0,22538.0,Lame Deer,MT,1267,563,12.1547,30.17287,81
59044,0,10800.0,Laurel,MT,6373,2797,17.93504,56.5197,81
59047,0,10256.0,Livingston,MT,8501,3279,21.22103,52.79566,81
59050,0,22287.0,Lodge Grass,MT,857,391,11.66861,32.40102,81
59063,0,11778.0,Park City,MT,1136,507,16.28521,56.02674,81
59068,0,7035.0,Red Lodge,MT,2581,940,28.86478,55.30102,81
59070,0,16596.0,Roberts,MT,517,211,16.24758,43.19787,81
59072,0,16664.0,Roundup,MT,2856,1074,16.66667,42.33094,81
59079,0,9171.0,Shepherd,MT,1851,863,19.28687,60.33136,81
59086,0,10953.0,Wilsall,MT,526,206,25.47528,42.96381,81
59088,0,15963.0,Worden,MT,736,331,11.41304,53.0781,81
59101,0,14854.0,Billings,MT,23037,8768,18.14038,44.35772,81
59102,0,5021.0,Billings,MT,30349,12030,32.94342,64.32085,81
59105,0,6582.0,Billings,MT,14448,6374,25.99668,63.3846,81
59106,0,1813.0,Billings,MT,5157,2355,45.74365,92.20672,81
59201,0,16327.0,Wolf Point,MT,2972,1310,17.63123,41.50845,81
59215,0,12938.0,Circle,MT,841,358,19.38169,47.30374,81
59218,0,13647.0,Culbertson,MT,654,254,15.90214,51.43183,81
59221,0,17729.0,Fairview,MT,1109,442,11.99279,47.47111,81
59230,0,12009.0,Glasgow,MT,3305,1249,15.55219,56.53278,81
59248,0,16488.0,Nashua,MT,556,227,15.82734,44.23349,81
59254,0,12725.0,Plentywood,MT,1722,642,19.10569,48.32497,81
59255,0,22588.0,Poplar,MT,1900,849,12.57895,29.10064,81
59263,0,16762.0,Scobey,MT,1078,400,14.28571,46.18835,81
59270,0,11672.0,Sidney,MT,4661,1929,17.6357,54.0418,81
59301,0,12158.0,Miles City,MT,7569,3006,18.4965,50.9964,81
59313,0,14604.0,Baker,MT,1608,666,13.55721,52.9578,81
59317,0,18008.0,Broadus,MT,837,353,13.97849,43.23972,81
59323,0,4861.0,Colstrip,MT,1428,703,25.42017,79.01826,81
59324,0,17446.0,Ekalaka,MT,689,280,14.9492,43.19787,81
59327,0,13076.0,Forsyth,MT,2095,829,14.55847,55.22256,81
59330,0,14340.0,Glendive,MT,5669,2275,14.74687,51.59267,81
59337,0,16583.0,Jordan,MT,564,229,16.48936,42.8239,81
59349,0,15946.0,Terry,MT,697,270,17.07317,43.38878,81
59353,0,16129.0,Wibaux,MT,738,292,15.98916,44.80491,81
59401,0,13019.0,Great Falls,MT,9334,3443,20.58067,44.99451,81
59404,0,8059.0,Great Falls,MT,16637,7189,23.37561,58.73739,81
59405,0,10469.0,Great Falls,MT,20219,8437,21.80622,50.96502,81
59412,0,13119.0,Belt,MT,1069,448,18.80262,47.79016,81
59414,0,21236.0,Black Eagle,MT,579,216,8.80829,42.22502,81
59417,0,22270.0,Browning,MT,3358,1544,11.31626,33.09928,81
59421,0,11560.0,Cascade,MT,1269,541,19.85816,50.56751,81
59422,0,14102.0,Choteau,MT,2051,796,19.2589,44.4584,81
59425,0,9189.0,Conrad,MT,2490,1047,23.61446,52.79435,81
59427,0,11312.0,Cut Bank,MT,3266,1391,19.99388,51.19254,81
59436,0,9437.0,Fairfield,MT,1195,518,23.01255,52.84927,81
59442,0,12034.0,Fort Benton,MT,1360,534,21.76471,45.766,81
59448,0,21745.0,Heart Butte,MT,529,245,14.17769,30.89205,81
59451,0,17124.0,Hilger,MT,668,288,14.37126,45.1122,81
59457,0,11814.0,Lewistown,MT,6330,2408,20.20537,49.14745,81
59474,0,12663.5,Shelby,MT,2600,903,16.23077,53.44553,81
59479,0,14249.0,Stanford,MT,654,246,19.11315,44.31326,81
59486,0,18476.0,Valier,MT,836,373,12.55981,44.44271,81
59487,0,17691.0,Vaughn,MT,860,388,12.7907,46.21189,81
59501,0,10809.0,Havre,MT,8107,3421,20.7475,51.63974,81
59520,0,12534.0,Big Sandy,MT,887,353,20.96956,45.61693,81
59521,0,22007.0,Box Elder,MT,1289,636,13.80915,30.38993,81
59522,0,12513.0,Chester,MT,1085,424,17.97235,50.85126,81
59523,0,13326.0,Chinook,MT,1763,690,18.77482,47.30374,81
59526,0,16397.0,Harlem,MT,1403,663,18.24661,40.28585,81
59527,0,22582.0,Hays,MT,516,248,13.37209,27.7865,81
59538,0,12268.0,Malta,MT,2175,860,17.05747,53.12125,81
59601,0,3921.0,Helena,MT,19083,7265,39.19195,65.96973,81
59602,0,7139.0,Helena,MT,12028,5315,25.14965,61.07146,81
59632,0,12304.0,Boulder,MT,1163,432,17.7988,51.70904,81
59634,0,2652.0,Clancy,MT,2792,1251,40.00716,83.99238,81
59635,0,8625.0,East Helena,MT,3515,1558,22.38976,57.66124,81
59639,0,19535.0,Lincoln,MT,948,363,11.3924,43.40448,81
59644,0,15462.0,Townsend,MT,2398,997,15.34612,47.54695,81
59645,0,13975.0,White Sulphur Springs,MT,1099,446,18.74431,45.62347,81
59648,0,14296.0,Wolf Creek,MT,584,246,16.43836,48.80094,81
59701,0,10359.0,Butte,MT,22432,8656,21.52282,51.88034,81
59711,0,16461.0,Anaconda,MT,6364,2507,14.17348,47.14944,81
59714,0,7037.0,Belgrade,MT,6491,2911,27.77692,57.16435,81
59715,0,2682.0,Bozeman,MT,16668,6243,51.54188,63.53236,81
59718,0,3768.0,Bozeman,MT,10036,4269,41.56038,64.01748,81
59722,0,18392.0,Deer Lodge,MT,4080,1201,11.07843,47.20044,81
59725,0,7957.0,Dillon,MT,4952,2036,27.50404,52.04379,81
59729,0,7739.0,Ennis,MT,1461,531,29.4319,49.93071,81
59730,0,4286.0,Gallatin Gateway,MT,1197,450,35.67252,67.79645,81
59741,0,8334.0,Manhattan,MT,2531,1115,25.04939,54.39224,81
59749,0,13404.0,Sheridan,MT,1090,413,22.38532,40.8625,81
59752,0,11383.0,Three Forks,MT,1985,830,19.64736,51.5299,81
59754,0,7750.0,Twin Bridges,MT,608,248,30.5921,47.8817,81
59758,0,7397.0,West Yellowstone,MT,1202,425,28.70216,53.36185,81
59759,0,12088.0,Whitehall,MT,2222,962,19.53195,49.45474,81
59801,0,6199.0,Missoula,MT,16023,5933,35.67372,49.28867,81
59802,0,6200.0,Missoula,MT,11577,3984,34.93133,50.56097,81
59803,0,2870.0,Missoula,MT,8776,3833,44.57612,72.35212,81
59804,0,5381.0,Missoula,MT,5033,1991,30.22054,65.48984,81
59808,0,7542.0,Missoula,MT,7212,2833,23.26678,61.74226,81
59820,0,10921.0,Alberton,MT,805,350,20.74534,51.21477,81
59821,0,10521.0,Arlee,MT,1501,672,23.6509,47.59664,81
59823,0,7841.0,Bonner,MT,683,280,26.20791,54.8852,81
59824,0,11355.0,Charlo,MT,962,424,25.98753,40.71343,81
59825,0,11949.0,Clinton,MT,1563,669,19.32182,50.22884,81
59828,0,10335.0,Corvallis,MT,2750,1227,20.4,53.87966,81
59829,0,15897.0,Darby,MT,1852,777,16.95464,43.69868,81
59832,0,16529.0,Drummond,MT,513,220,16.76413,42.497,81
59833,0,6774.0,Florence,MT,3130,1404,25.52716,62.82364,81
59834,0,6640.0,Frenchtown,MT,1083,470,23.08403,67.89452,81
59840,0,10105.0,Hamilton,MT,8805,3430,25.09938,46.67216,81
59845,0,23059.0,Hot Springs,MT,816,287,10.17157,29.86166,81
59846,0,6421.0,Huson,MT,969,440,26.62539,63.24861,81
59847,0,5892.0,Lolo,MT,3011,1385,29.8904,61.55135,81
59858,0,10461.0,Philipsburg,MT,1031,408,24.73327,45.95822,81
59859,0,16367.0,Plains,MT,2405,972,16.75676,42.91935,81
59860,0,10429.0,Polson,MT,6117,2586,24.19487,47.0213,81
59864,0,15828.0,Ronan,MT,3655,1601,18.30369,41.54376,81
59865,0,15706.0,Saint Ignatius,MT,1804,789,17.84922,42.58722,81
59866,0,19741.0,Saint Regis,MT,558,234,12.36559,41.04426,81
59868,0,11975.0,Seeley Lake,MT,1341,542,19.38852,50.03008,81
59870,0,10276.0,Stevensville,MT,5816,2420,21.16575,52.74989,81
59872,0,19281.0,Superior,MT,1520,595,12.63158,42.04457,81
59873,0,18032.0,Thompson Falls,MT,1880,794,14.89362,41.57906,81
59874,0,17583.0,Trout Creek,MT,936,387,15.9188,41.13448,81
59875,0,11767.0,Victor,MT,2421,1054,20.36349,49.035,81
59901,0,10080.0,Kalispell,MT,25763,10693,21.68226,52.65836,81
59911,0,7287.0,Bigfork,MT,4980,2085,28.8755,53.70313,81
59912,0,14719.0,Columbia Falls,MT,7768,3403,13.20803,53.26639,81
59917,0,17609.0,Eureka,MT,2563,1052,15.21654,42.27209,81
59922,0,6233.0,Lakeside,MT,1405,586,31.17438,56.83091,81
59923,0,18436.0,Libby,MT,7109,2944,13.34928,43.17172,81
59925,0,14334.0,Marion,MT,543,240,15.10129,50.9964,81
59930,0,23282.0,Rexford,MT,518,228,7.52896,32.06758,81
59932,0,10621.0,Somers,MT,742,292,23.31536,47.8307,81
59935,0,20306.0,Troy,MT,2232,949,14.33692,35.88316,81
59937,0,5980.0,Whitefish,MT,8067,3180,32.10611,57.02575,81
60002,0,4576.0,Antioch,IL,12843,5360,21.7784,88.45391,81
60004,0,1217.0,Arlington Heights,IL,36731,14664,46.78337,109.5167,81
60005,0,1683.0,Arlington Heights,IL,20983,7367,42.46771,101.3024,81
60007,0,2971.0,Elk Grove Village,IL,24107,9517,31.16937,93.6477,81
60008,0,3640.0,Rolling Meadows,IL,15560,6026,29.72365,86.24538,81
60010,1,217.0,Barrington,IL,26906,11661,59.09835,161.2232,81
60012,0,931.0,Crystal Lake,IL,6539,2693,39.91436,133.8982,81
60013,0,1726.0,Cary,IL,14572,6583,38.77299,106.4386,81
60014,0,2199.0,Crystal Lake,IL,27261,11850,35.92678,99.76073,81
60015,1,221.0,Deerfield,IL,17995,7509,66.11837,148.6257,81
60016,0,3828.0,Des Plaines,IL,41451,15014,31.04147,81.37195,81
60018,0,7304.0,Des Plaines,IL,20130,7510,16.87531,74.3083,81
60020,0,9291.0,Fox Lake,IL,4361,1614,12.97867,70.70978,81
60021,0,3016.0,Fox River Grove,IL,3752,1563,30.27719,94.39303,81
60022,1,2.0,Glencoe,IL,5578,2492,80.67408,261.5213,81
60025,0,865.0,Glenview,IL,34532,14038,52.94799,114.6308,81
60030,0,1545.0,Grayslake,IL,20681,8967,43.37314,103.1683,81
60031,0,1294.0,Gurnee,IL,24068,10013,44.82716,109.9705,81
60033,0,7550.0,Harvard,IL,8118,3429,17.12244,72.28282,81
60034,0,8266.0,Hebron,IL,1226,531,13.9478,73.86371,81
60035,1,178.0,Highland Park,IL,20830,8676,64.01824,160.2503,81
60040,0,6159.0,Highwood,IL,3350,1197,24.74627,68.47509,81
60041,0,5273.0,Ingleside,IL,6147,2537,18.62697,86.39314,81
60042,0,4371.0,Island Lake,IL,5482,2299,23.36738,88.04071,81
60043,1,1.0,Kenilworth,IL,1581,732,88.86781,261.5213,81
60044,1,507.0,Lake Bluff,IL,7575,2743,57.34653,131.9499,81
60045,1,26.0,Lake Forest,IL,14150,5921,72.71378,216.464,81
60046,0,2582.0,Lake Villa,IL,19461,8334,33.44124,96.63033,81
60047,1,560.0,Lake Zurich,IL,23547,10382,50.35036,140.0505,81
60048,1,425.0,Libertyville,IL,18735,7705,56.75474,140.2689,81
60050,0,5095.0,McHenry,IL,30795,12921,19.65903,86.41928,81
60053,0,2421.0,Morton Grove,IL,15759,6196,35.30681,96.3322,81
60056,0,2916.0,Mount Prospect,IL,39304,15487,35.27885,87.67065,81
60060,0,1896.0,Mundelein,IL,22529,9386,39.83754,100.1543,81
60061,0,917.0,Vernon Hills,IL,13177,5512,54.32193,109.7521,81
60062,1,392.0,Northbrook,IL,28509,11710,59.99158,138.6317,81
60064,0,18348.0,North Chicago,IL,9051,3447,8.05436,52.51975,81
60067,0,1034.0,Palatine,IL,35255,13856,46.20621,117.3872,81
60068,0,1095.0,Park Ridge,IL,26451,10484,46.25534,114.7641,81
60069,1,278.0,Lincolnshire,IL,4974,2088,57.59951,154.9336,81
60070,0,4357.0,Prospect Heights,IL,10936,4237,28.36503,79.58838,81
60071,0,3877.0,Richmond,IL,1904,774,22.89916,94.73824,81
60073,0,7219.0,Round Lake,IL,22063,9379,15.34243,77.46223,81
60074,0,4541.0,Palatine,IL,14644,5335,32.04725,71.05629,81
60076,0,1797.0,Skokie,IL,23569,9175,43.39599,96.70486,81
60077,0,3329.0,Skokie,IL,18182,6792,37.59762,76.78751,81
60081,0,4207.0,Spring Grove,IL,5355,2281,20,95.77124,81
60083,0,1106.0,Wadsworth,IL,3641,1584,40.07141,125.0811,81
60084,0,3664.0,Wauconda,IL,8938,3449,25.64332,92.96644,81
60085,0,13630.0,Waukegan,IL,41490,15764,13.43938,55.72076,81
60087,0,6912.0,Waukegan,IL,14780,6059,17.23951,76.20954,81
60088,0,12255.0,Great Lakes,IL,4387,1914,17.55186,52.32231,81
60089,1,697.0,Buffalo Grove,IL,27549,11448,55.08004,121.8709,81
60090,0,3653.0,Wheeling,IL,24429,9002,31.91289,82.29119,81
60091,1,127.0,Wilmette,IL,18124,7640,72.88678,160.5654,81
60093,1,24.0,Winnetka,IL,12842,5488,75.89161,212.6249,81
60096,0,4682.0,Winthrop Harbor,IL,4473,1980,19.18176,91.76998,81
60097,0,8557.0,Wonder Lake,IL,6683,2870,11.77615,76.24093,81
60098,0,4966.0,Woodstock,IL,17812,7028,24.67438,79.1268,81
60099,0,8307.0,Zion,IL,17424,7536,15.99518,70.1279,81
60101,0,6281.0,Addison,IL,23774,9702,18.84832,77.74467,81
60102,0,2075.0,Algonquin,IL,29941,13157,34.65816,104.744,81
60103,0,2863.0,Bartlett,IL,45905,19438,29.80721,97.96408,81
60104,0,8964.0,Bellwood,IL,12216,5125,11.86149,74.12261,81
60106,0,6017.0,Bensenville,IL,14417,5125,19.41458,78.65475,81
60107,0,3791.0,Streamwood,IL,22760,9184,26.4587,89.68567,81
60108,0,2275.0,Bloomingdale,IL,15488,5889,33.53564,102.3014,81
60110,0,9177.0,Carpentersville,IL,17635,7567,12.08392,72.70779,81
60112,0,6918.0,Cortland,IL,774,339,19.76744,71.78201,81
60115,0,3739.0,DeKalb,IL,19076,7511,37.1147,72.04092,81
60118,0,1740.0,Dundee,IL,9801,4122,37.04724,109.0355,81
60119,0,1664.0,Elburn,IL,4844,2123,35.63171,113.5847,81
60120,0,7133.0,Elgin,IL,28822,11387,17.58726,74.13307,81
60123,0,4216.0,Elgin,IL,34661,13723,24.89542,87.16592,81
60126,0,1419.0,Elmhurst,IL,30649,12067,44.25919,105.9391,81
60130,0,4111.0,Forest Park,IL,11623,3529,36.28151,68.79414,81
60131,0,9820.0,Franklin Park,IL,12317,4804,11.33393,71.42373,81
60134,0,809.0,Geneva,IL,13510,5703,52.93856,118.5156,81
60135,0,7928.0,Genoa,IL,3841,1683,13.38193,76.56129,81
60136,0,1977.0,Gilberts,IL,952,425,27.20588,119.8389,81
60137,0,839.0,Glen Ellyn,IL,25095,10435,53.11018,115.9423,81
60139,0,4105.0,Glendale Heights,IL,19888,7844,27.02132,84.8057,81
60140,0,4989.0,Hampshire,IL,4702,2076,18.56657,89.40715,81
60142,0,4196.0,Huntley,IL,5606,2465,24.70567,87.74388,81
60143,0,2546.0,Itasca,IL,6839,2760,31.14491,101.1324,81
60145,0,5449.0,Kingston,IL,1618,721,18.66502,84.68802,81
60146,0,6860.0,Kirkland,IL,1382,624,18.6686,74.09777,81
60148,0,2796.0,Lombard,IL,34678,12853,34.46277,90.98935,81
60150,0,6131.0,Malta,IL,1086,474,20.25783,76.41353,81
60151,0,4607.0,Maple Park,IL,2285,961,19.0372,92.80299,81
60152,0,5661.0,Marengo,IL,7104,3042,17.87725,84.28659,81
60153,0,13414.0,Maywood,IL,15511,6170,10.32171,61.63372,81
60154,0,3082.0,Westchester,IL,12657,4852,30.97891,91.97527,81
60155,0,6785.0,Broadview,IL,5565,2111,16.67565,77.9918,81
60157,0,1701.0,Medinah,IL,1543,648,35.3208,113.1767,81
60160,0,13916.0,Melrose Park,IL,13886,5480,9.50598,61.71872,81
60162,0,6088.0,Hillside,IL,5833,2175,19.62969,77.81266,81
60163,0,4833.0,Berkeley,IL,3535,1393,20.50919,87.7282,81
60164,0,10938.0,Melrose Park,IL,13767,5145,8.63659,72.03176,81
60165,0,20330.0,Stone Park,IL,2742,1029,4.44931,52.83488,81
60171,0,10569.0,River Grove,IL,7243,2740,13.84785,64.33784,81
60172,0,2651.0,Roselle,IL,16767,6932,33.16634,95.78432,81
60173,0,937.0,Schaumburg,IL,8662,2844,56.9268,104.3164,81
60174,0,1629.0,Saint Charles,IL,20391,8309,40.96906,105.2343,81
60175,1,464.0,Saint Charles,IL,11157,5135,53.82271,141.906,81
60176,0,10605.0,Schiller Park,IL,7495,2996,14.66311,62.78965,81
60177,0,3695.0,South Elgin,IL,10818,4617,25.23572,93.1835,81
60178,0,3912.0,Sycamore,IL,10580,4394,27.76937,85.75241,81
60180,0,6510.0,Union,IL,1086,446,14.36464,83.80539,81
60181,0,4649.0,Villa Park,IL,19926,7831,25.34377,81.51447,81
60184,1,482.0,Wayne,IL,543,232,54.14365,139.6948,81
60185,0,4033.0,West Chicago,IL,19240,8074,22.93139,92.548,81
60187,1,663.0,Wheaton,IL,39061,15764,57.77374,119.4911,81
60188,0,2507.0,Carol Stream,IL,26224,11039,32.87065,98.96309,81
60190,0,1064.0,Winfield,IL,7873,3178,42.71561,122.2894,81
60191,0,5705.0,Wood Dale,IL,10271,3947,19.26784,81.51709,81
60192,1,282.0,Hoffman Estates,IL,1177,487,57.26423,154.6302,81
60193,0,2905.0,Schaumburg,IL,28414,10988,31.40705,94.59048,81
60194,0,3054.0,Schaumburg,IL,27263,10563,33.55097,88.12178,81
60195,0,1826.0,Schaumburg,IL,19165,7643,40.64701,100.6316,81
60201,1,421.0,Evanston,IL,24775,8320,65.66297,125.2367,81
60202,0,1256.0,Evanston,IL,22544,7744,58.71629,87.31892,81
60203,1,518.0,Evanston,IL,3127,1272,62.20019,122.6137,81
60301,0,879.0,Oak Park,IL,1836,507,68.68192,86.82072,81
60302,1,578.0,Oak Park,IL,23050,7876,63.81779,115.261,81
60304,0,986.0,Oak Park,IL,11552,4660,57.70429,100.2576,81
60305,1,151.0,River Forest,IL,7237,2948,69.69739,159.7299,81
60401,0,8270.0,Beecher,IL,4009,1635,12.49688,76.33508,81
60402,0,8687.0,Berwyn,IL,39136,14679,16.27657,67.86967,81
60406,0,15500.0,Blue Island,IL,15384,5940,11.57696,53.92281,81
60407,0,15799.0,Braceville,IL,972,446,6.48148,61.98547,81
60408,0,8678.0,Braidwood,IL,3193,1437,9.67742,79.27325,81
60409,0,11685.0,Calumet City,IL,24526,10140,14.01778,60.24244,81
60410,0,4486.0,Channahon,IL,4640,2125,18.14655,95.58033,81
60411,0,12570.0,Chicago Heights,IL,36106,15130,12.29989,60.4765,81
60415,0,8406.0,Chicago Ridge,IL,9061,3365,13.80642,73.45051,81
60416,0,7652.0,Coal City,IL,4651,2025,12.51344,79.66553,81
60417,0,3611.0,Crete,IL,11058,4641,23.87412,96.73102,81
60419,0,8807.0,Dolton,IL,15221,6593,15.40635,68.79676,81
60420,0,14072.0,Dwight,IL,4180,1314,9.52153,61.29375,81
60421,0,6222.0,Elwood,IL,2358,996,14.33418,85.94332,81
60422,1,424.0,Flossmoor,IL,6126,2643,59.66373,135.3065,81
60423,0,2534.0,Frankfort,IL,14137,6241,30.22565,103.0441,81
60424,0,10868.0,Gardner,IL,1492,653,10.92493,68.34303,81
60425,0,3834.0,Glenwood,IL,6079,2453,27.63613,87.12669,81
60426,0,19225.0,Harvey,IL,26807,11235,8.66938,49.07292,81
60429,0,7167.0,Hazel Crest,IL,9744,4007,19.98153,69.82323,81
60430,0,2120.0,Homewood,IL,14296,5697,40.9695,92.75591,81
60431,0,2957.0,Joliet,IL,14212,6336,29.10217,97.5365,81
60432,0,21693.0,Joliet,IL,11649,4524,4.45532,47.89477,81
60433,0,15882.0,Joliet,IL,10557,4183,7.8905,59.36242,81
60435,0,6982.0,Joliet,IL,34489,13383,19.3656,71.95461,81
60436,0,14381.0,Joliet,IL,10477,3945,10.69963,58.46803,81
60438,0,6951.0,Lansing,IL,19499,7917,17.98041,74.61558,81
60439,0,2067.0,Lemont,IL,13241,5345,31.08526,111.0702,81
60440,0,3936.0,Bolingbrook,IL,27704,11809,26.21643,88.17931,81
60441,0,4215.0,Lockport,IL,31062,12501,21.38948,93.21227,81
60442,0,3876.0,Manhattan,IL,3766,1634,22.91556,94.72778,81
60443,0,4952.0,Matteson,IL,10001,4166,22.56774,82.91884,81
60444,0,6169.0,Mazon,IL,985,436,14.72081,85.6478,81
60445,0,7828.0,Midlothian,IL,17502,6697,14.78117,74.68227,81
60446,0,5646.0,Romeoville,IL,12531,5389,18.80137,82.76978,81
60447,0,4299.0,Minooka,IL,4361,1956,22.15088,90.98673,81
60448,0,2396.0,Mokena,IL,11995,5468,30.65444,104.8329,81
60449,0,4827.0,Monee,IL,3964,1656,20.00505,88.75858,81
60450,0,6232.0,Morris,IL,12595,5193,17.237,80.85021,81
60451,0,3399.0,New Lenox,IL,16731,7480,25.07322,97.42012,81
60452,0,4320.0,Oak Forest,IL,17987,7250,22.38283,90.38262,81
60453,0,5670.0,Oak Lawn,IL,38772,14587,20.99453,78.81297,81
60455,0,11473.0,Bridgeview,IL,10559,3960,8.87395,69.7487,81
60456,0,14009.0,Hometown,IL,3046,1160,8.37163,63.43429,81
60457,0,5297.0,Hickory Hills,IL,9607,3879,20.99511,82.10812,81
60458,0,10490.0,Justice,IL,8682,3584,11.69085,68.33779,81
60459,0,10095.0,Burbank,IL,18263,7293,9.63697,73.36813,81
60460,0,12149.0,Odell,IL,1036,450,11.00386,63.92726,81
60461,1,584.0,Olympia Fields,IL,3347,1352,55.2435,129.7531,81
60462,0,2836.0,Orland Park,IL,26305,10845,29.92207,98.12099,81
60463,0,2016.0,Palos Heights,IL,9419,3793,37.30757,101.5404,81
60464,0,1232.0,Palos Park,IL,6634,2538,40.48839,119.8533,81
60465,0,4873.0,Palos Hills,IL,12531,4604,24.41146,80.62008,81
60466,0,5130.0,Park Forest,IL,19175,7799,26.39374,74.45736,81
60467,0,1652.0,Orland Park,IL,13638,5896,36.18566,112.8223,81
60468,0,5088.0,Peotone,IL,3379,1466,20.53862,84.994,81
60469,0,10320.0,Posen,IL,2867,1144,8.47576,74.46912,81
60471,0,4942.0,Richton Park,IL,8055,3318,25.71074,77.56814,81
60472,0,22624.0,Robbins,IL,3811,1488,8.47547,35.959,81
60473,0,4107.0,South Holland,IL,15212,6157,25.23665,87.87202,81
60475,0,10572.0,Steger,IL,5980,2376,10.56856,69.98667,81
60476,0,9340.0,Thornton,IL,1802,717,12.20866,71.85785,81
60477,0,3863.0,Tinley Park,IL,36748,15085,24.08566,92.85791,81
60478,0,5182.0,Country Club Hills,IL,10128,4179,22.57109,80.44093,81
60480,0,4495.0,Willow Springs,IL,3284,1312,22.74665,87.53597,81
60481,0,9205.0,Wilmington,IL,7412,3017,10.9687,74.51751,81
60482,0,10959.0,Worth,IL,7516,2895,11.36243,67.26033,81
60490,0,1266.0,Bolingbrook,IL,5666,2481,42.86975,114.3758,81
60501,0,16036.0,Summit Argo,IL,6716,2579,7.7427,59.23036,81
60504,0,903.0,Aurora,IL,27814,11955,53.95485,111.0859,81
60505,0,17005.0,Aurora,IL,30576,12405,7.96049,56.47655,81
60506,0,4905.0,Aurora,IL,31437,12726,26.20161,77.16671,81
60510,0,1413.0,Batavia,IL,16521,7019,43.28431,107.945,81
60511,0,4061.0,Big Rock,IL,1290,582,20.15504,97.03307,81
60512,0,3046.0,Bristol,IL,585,233,20.68376,110.3889,81
60513,0,4351.0,Brookfield,IL,13339,5043,25.99145,83.75178,81
60514,0,1136.0,Clarendon Hills,IL,12224,4531,50.42539,106.1209,81
60515,0,1442.0,Downers Grove,IL,19330,7230,44.70771,104.255,81
60516,0,1407.0,Downers Grove,IL,20507,8519,44.03862,106.8819,81
60517,0,2311.0,Woodridge,IL,20163,8386,38.64504,92.5807,81
60518,0,10716.0,Earlville,IL,2301,1023,12.0817,66.88505,81
60520,0,5306.0,Hinckley,IL,1849,798,20.17307,83.44188,81
60521,1,333.0,Hinsdale,IL,24371,10135,57.12527,149.83,81
60523,1,103.0,Oak Brook,IL,7761,2741,54.59348,202.6061,81
60525,0,1595.0,La Grange,IL,22563,8630,41.08053,105.9705,81
60526,0,1785.0,La Grange Park,IL,9445,3539,41.56697,100.0929,81
60531,0,8690.0,Leland,IL,1224,540,16.01307,68.3051,81
60532,0,1013.0,Lisle,IL,17911,6342,50.41036,111.3421,81
60534,0,9548.0,Lyons,IL,6768,2560,14.56856,66.9975,81
60538,0,5452.0,Montgomery,IL,8585,3779,20.37274,81.71584,81
60540,1,447.0,Naperville,IL,26743,11316,60.67008,131.7917,81
60541,0,5957.0,Newark,IL,1599,710,16.51032,84.08652,81
60542,0,2968.0,North Aurora,IL,7295,2914,31.25428,93.55355,81
60543,0,2945.0,Oswego,IL,11822,5176,30.70546,94.92391,81
60544,0,2766.0,Plainfield,IL,27776,12155,30.37514,98.54073,81
60545,0,8152.0,Plano,IL,4605,1998,14.33225,73.81533,81
60546,0,2594.0,Riverside,IL,11848,4271,38.76604,87.24961,81
60548,0,8434.0,Sandwich,IL,7133,2965,12.57535,75.39883,81
60550,0,7388.0,Shabbona,IL,953,384,15.11018,76.8215,81
60551,0,10634.0,Sheridan,IL,3329,943,7.78011,74.56197,81
60552,0,8063.0,Somonauk,IL,2424,1070,14.56271,73.90816,81
60554,0,2774.0,Sugar Grove,IL,3037,1324,29.56865,99.81303,81
60555,0,2022.0,Warrenville,IL,8774,3613,40.38067,96.11906,81
60556,0,6858.0,Waterman,IL,1106,495,21.51899,69.19427,81
60558,1,263.0,Western Springs,IL,8312,3724,65.94081,142.3545,81
60559,0,2876.0,Westmont,IL,17929,6517,36.85091,85.53927,81
60560,0,3775.0,Yorkville,IL,7400,3214,25.41892,91.65884,81
60561,0,1274.0,Darien,IL,16555,6823,43.3283,113.4016,81
60563,0,906.0,Naperville,IL,21568,8061,53.6072,111.4768,81
60564,1,288.0,Naperville,IL,18258,8483,62.17,145.5973,81
60565,1,384.0,Naperville,IL,24129,10946,60.83136,137.621,81
60601,1,89.0,Chicago,IL,4918,1318,71.30948,179.8721,81
60605,1,515.0,Chicago,IL,10198,2246,58.31535,129.3883,81
60606,1,131.0,Chicago,IL,1273,350,80.59701,145.9438,81
60607,0,1994.0,Chicago,IL,10676,3018,52.2293,76.29715,81
60608,0,22014.0,Chicago,IL,50490,18095,8.49673,39.46991,81
60609,0,22904.0,Chicago,IL,39738,17141,7.50919,35.5458,81
60610,0,911.0,Chicago,IL,35899,8510,63.51988,94.11974,81
60611,1,124.0,Chicago,IL,23272,5584,73.46167,160.4883,81
60612,0,17544.0,Chicago,IL,20535,7265,18.68517,36.47812,81
60613,0,1132.0,Chicago,IL,39709,8254,61.19016,87.68373,81
60614,1,80.0,Chicago,IL,49266,10767,78.40093,172.2109,81
